,price,time_since_posting,imgurl,url
691574116,200,0,https://images.craigslist.org/00F0F_2ZshNs7TtLf_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-couch-sleeper-sofa-for-sale/6915741165.html
690788226,1100,11,https://images.craigslist.org/00d0d_gejxe70E5RJ_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/burbank-good-condition-cream-beige/6907882265.html
691573397,400,0,https://images.craigslist.org/00A0A_h5vzxji76M1_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sherman-oaks-sectional-couch-ottoman/6915733973.html
691572764,275,0,https://images.craigslist.org/00k0k_bYpv84gJD1g_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/pasadena-couch-sofa-with-ottoman/6915727649.html
691567788,169,0,https://images.craigslist.org/00l0l_1JGc9DfKRlu_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/gray-futon-sofa-bed-couch-sofa-bed/6915677889.html
691567831,389,0,https://images.craigslist.org/01616_iPse3ygaEFf_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-2pcs-sofa-set-sofa-loveseat/6915678315.html
691571909,200,0,https://images.craigslist.org/00808_b4DKs52v2Wp_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-clean-mcm-modern-3-seat/6915719094.html
691571832,450,0,https://images.craigslist.org/00R0R_32i9unLZcfz_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-large-comfy-couch-450/6915718325.html
690450550,150,15,https://images.craigslist.org/00I0I_fEbqGjxR4YP_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/chino-hills-couch-great-condition/6904505504.html
691571016,800,0,https://images.craigslist.org/00n0n_dDSAnVkM94c_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-couch-leather-7/6915710161.html
689418814,95,29,https://images.craigslist.org/01111_9TM2R4ba7b1_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/brea-couch/6894188143.html
691570586,0,0,https://images.craigslist.org/00j0j_9yNv89s2LGL_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/pasadena-free-couch-in-pasadena/6915705861.html
691570179,100,0,https://images.craigslist.org/00404_abEslqZeSS7_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/arcadia-ikea-sofa-couch-set/6915701792.html
691569765,900,0,https://images.craigslist.org/00000_aVJENyvMumn_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-sectional-couch/6915697657.html
691568788,300,0,https://images.craigslist.org/00m0m_1nwsxXdcTXC_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-moving-sale-couch-ikea/6915687885.html
691568795,500,0,https://images.craigslist.org/00U0U_feM6PSWRDqi_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sun-valley-west-elm-blue-couch/6915687953.html
691567868,169,0,https://images.craigslist.org/00M0M_fIgAcvVBn2O_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-futon-sofa-bed-couch-sofa/6915678685.html
691568544,40,0,https://images.craigslist.org/00P0P_bcJ6kasbnlI_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/westminster-leather-couch/6915685443.html
691568591,80,0,https://images.craigslist.org/00909_il6qFmF0XVI_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/northridge-couch-and-chair/6915685910.html
690365024,350,16,https://images.craigslist.org/00q0q_fpu5B1rDmOG_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-dark-brown-leather-couch-set/6903650241.html
691567382,900,0,https://images.craigslist.org/00a0a_ipYOQfKTOCp_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-2-piece-sectional-couch-like/6915673821.html
689881780,180,23,https://images.craigslist.org/00C0C_gne2893Snga_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/san-gabriel-ikea-ektorp-35-seat-sofa/6898817808.html
691567800,225,0,https://images.craigslist.org/00101_9bFAvaaXbQC_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-blue-sectional-couch/6915678001.html
691567167,195,0,https://images.craigslist.org/00e0e_6VnnHMbUiY2_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/west-hollywood-high-end-couch/6915671670.html
691567359,100,0,https://images.craigslist.org/00101_353M6InGW53_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-comfy-tan-leather-couch/6915673590.html
691566786,0,0,https://images.craigslist.org/00J0J_gA9r1ui7QS6_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/fullerton-7-person-corner-couch/6915667869.html
691555618,0,0,https://images.craigslist.org/00202_4X0QiVhtkS0_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/granada-hills-outdoor-patio-backyard/6915556182.html
691566334,1,0,https://images.craigslist.org/00Y0Y_EaZtthgGbl_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/rowland-heights-3-seater-leather-couch/6915663342.html
689344757,30,30,https://images.craigslist.org/00A0A_aiVmMH7B8nM_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/la-mirada-sofa-couch-set/6893447572.html
691016227,15,8,https://images.craigslist.org/00s0s_eEqWxRjV8HH_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/los-angeles-2-red-accent-couch-pillows/6910162273.html
691565557,60,0,https://images.craigslist.org/00404_5AhAgJUIX8L_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-amazing-great-condition/6915655575.html
691565265,300,0,https://images.craigslist.org/00J0J_3kxQxi6nA0n_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/fullerton-tan-leather-sectional-couch/6915652651.html
691564756,800,0,https://images.craigslist.org/00p0p_b31nDpuofJ6_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-brand-new-designer-couch/6915647565.html
691564777,500,0,https://images.craigslist.org/00f0f_gmZDdyI9wpw_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-couch-and-chaise/6915647779.html
691564458,295,0,https://images.craigslist.org/00u0u_fVWxzWzxx46_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-living-spaces-suede-couch/6915644583.html
690693743,99,12,https://images.craigslist.org/00r0r_5ulOULM4tK1_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-modern-black-metal-arm/6906937430.html
691346386,50,3,https://images.craigslist.org/00v0v_eGI4l9WzDAc_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-tufted-microfiber-futon/6913463865.html
690278401,120,18,https://images.craigslist.org/00B0B_a9J0yvCsg0Y_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-ikea-kivik-couch/6902784019.html
690370011,200,16,https://images.craigslist.org/00707_eeygRI9ungo_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/la-crescenta-fancy-comfortable-big-red/6903700110.html
691077504,675,7,https://images.craigslist.org/00C0C_4kXF8L14UB6_600x450.jpg,https://ventura.craigslist.org/fuo/d/woodland-hills-shaped-couch-like-new/6910775047.html
691562059,200,0,https://images.craigslist.org/00A0A_aGIPXOGF9M6_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/venice-dark-green-couch/6915620592.html
691561644,2500,0,https://images.craigslist.org/00M0M_2jLJZbe01m5_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/alhambra-genuine-leather-supercomfy/6915616448.html
691560851,100,0,https://images.craigslist.org/00c0c_g3nr4zLtW4D_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-pullout-couch-for-cheap/6915608512.html
690161852,0,19,https://images.craigslist.org/00V0V_iVvNq64uD5x_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/los-angeles-wooden-leather-couch-and/6901618523.html
690409399,0,16,https://images.craigslist.org/00g0g_3Ht8MzYGJsE_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/tustin-beige-couch/6904093996.html
691558877,200,0,https://images.craigslist.org/00U0U_3nxZLYsuRGv_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-ikea-karlstad-gray-couch/6915588773.html
690269625,500,18,https://images.craigslist.org/00I0I_dJiYLilmpM5_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/calabasas-couch-tufted-6ft-3ft/6902696254.html
691336668,500,3,https://images.craigslist.org/00Z0Z_3u6BYoMDsuM_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/los-angeles-modern-100leather-couch/6913366689.html
691336835,500,3,https://images.craigslist.org/00Z0Z_3u6BYoMDsuM_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-modern-leather-couch/6913368351.html
691557694,480,0,https://images.craigslist.org/00E0E_bCSJhlJ9nd4_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-west-elm-henry-queen-full/6915576942.html
691556453,250,0,https://images.craigslist.org/00B0B_30qWLFq7wMl_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-2-piece-sectional-couch/6915564534.html
690815706,199,10,https://images.craigslist.org/01010_iQtWFLDYIyY_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/woodland-hills-moving-couch-excellent/6908157069.html
691332250,150,3,https://images.craigslist.org/00w0w_foEDEkvpIsO_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/calabasas-sofa-couch-sectional-right/6913322503.html
691015617,20,8,https://images.craigslist.org/00Y0Y_hgaypgDEcXG_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-art-mini-wood-carved/6910156171.html
690966175,70,8,https://images.craigslist.org/00l0l_kyNLLN9OiG5_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-comfy-couch-sofa-ikea/6909661755.html
691547475,200,0,https://images.craigslist.org/01515_cpbvUGRQwTu_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/manhattan-beach-slipcover-pottery-barn/6915474752.html
691545956,300,0,https://images.craigslist.org/00a0a_gyEu7CMIyHt_600x450.jpg,https://inlandempire.craigslist.org/fuo/d/chino-hills-modern-grey-couch-and/6915459565.html
691544104,1,0,https://images.craigslist.org/00c0c_gABa3UwwLQZ_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-leather-couch/6915441047.html
691543966,300,0,https://images.craigslist.org/00S0S_3pbs9N4uV4b_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-upholstered-beige-couch/6915439666.html
691539237,500,0,https://images.craigslist.org/00A0A_aQKZiWYYnxk_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/long-beach-very-nice-living-spaces/6915392374.html
691538168,75,0,https://images.craigslist.org/00V0V_7rpHOfZ9ZFz_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-leather-ikea-sofa-couch-and/6915381683.html
691537428,300,0,https://images.craigslist.org/00N0N_17z3OUndWBZ_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-new-couch/6915374284.html
691537020,250,0,https://images.craigslist.org/00P0P_5D02L7s2o1k_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/pasadena-modern-couch-sectional/6915370200.html
690260426,110,18,https://images.craigslist.org/00U0U_alXgX5ArMVB_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/la-crescenta-couch/6902604268.html
691536673,199,0,https://images.craigslist.org/00K0K_8Yv9fcZmcvp_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/van-nuys-living-room-plush-couch/6915366732.html
691536504,550,0,https://images.craigslist.org/00N0N_1nxhyHFumNg_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-modern-designer-mcm-style/6915365044.html
691361128,45,3,https://images.craigslist.org/00b0b_dnQTkrrGbT4_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-ikea-solsta-couch-bed/6913611280.html
690771894,80,11,https://images.craigslist.org/00K0K_kTiyof0faij_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/van-nuys-sectional-sofa-couch/6907718948.html
691535042,500,1,https://images.craigslist.org/00404_lhLRH7Tamrg_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-midcentury-floral-couch/6915350422.html
690872822,590,9,https://images.craigslist.org/00T0T_1Do8cd3EFuD_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/santa-monica-burgundy-designer-section/6908728226.html
690907171,250,9,https://images.craigslist.org/00A0A_l4jEWjiXZqG_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-large-couch-sofa/6909071719.html
691534457,150,1,https://images.craigslist.org/00I0I_893A9juuYJ3_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-couch/6915344577.html
689519117,0,28,https://images.craigslist.org/00a0a_bMitw4QT8sA_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/wooden-custom-furniture-couch-bench/6895191179.html
691534259,150,1,https://images.craigslist.org/00X0X_d6Q2JQZB0cb_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-couch-for-sale/6915342598.html
691534136,100,1,https://images.craigslist.org/00S0S_lpzQXOY5XV4_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/san-gabriel-large-navy-sectional-couch/6915341360.html
691534072,1800,1,https://images.craigslist.org/00m0m_dSxOa0R7a3y_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/glendale-teal-velvet-couch-pillow/6915340720.html
691533950,80,1,https://images.craigslist.org/00Q0Q_4ygTkuwL5k6_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-couch/6915339505.html
691533936,250,1,https://images.craigslist.org/00t0t_iD90qp9MPxj_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/yorba-linda-used-sectional-couch/6915339367.html
691533515,400,1,https://images.craigslist.org/00b0b_5zAnFLjrAf8_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/alhambra-sofa-loveseat-couch-set/6915335156.html
691533571,3000,1,https://images.craigslist.org/00R0R_hfJViQifb67_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-modern-couch-sofa-chair-set/6915335718.html
691305996,0,4,https://images.craigslist.org/00Z0Z_2FzKnP2Ietb_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-free-gallerie-brown-suede/6913059963.html
691533107,1300,1,https://images.craigslist.org/00y0y_CN5Vkfafev_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/san-pedro-mid-century-modern-mohair/6915331072.html
691532414,0,1,https://images.craigslist.org/00A0A_iSxoSDgf23d_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/costa-mesa-mid-century-modern-rattan/6915324144.html
691532986,199,1,https://images.craigslist.org/00t0t_b7jO0fzGB25_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sherman-oaks-couch-love-seat/6915329868.html
691532460,0,1,https://images.craigslist.org/00e0e_lSm4PukxnFO_600x450.jpg,https://losangeles.craigslist.org/lgb/fuo/d/costa-mesa-mid-century-modern-le/6915324601.html
691532808,300,1,https://images.craigslist.org/00E0E_jOhF9IXUNzP_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/tujunga-natuzzi-genuine-brown-leather/6915328084.html
689522772,225,28,https://images.craigslist.org/00a0a_ekTwPFGwuCI_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/tarzana-sofa-couch-sage-color/6895227724.html
691205503,0,5,https://images.craigslist.org/00101_fKrSF35WKAi_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-mid-century-modern-style/6912055039.html
691368377,0,3,https://images.craigslist.org/00F0F_84ypXo8n3TJ_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/costa-mesa-never-used-navy-blue-black/6913683776.html
691532240,175,1,https://images.craigslist.org/00000_6mZpqYbvTnR_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/whittier-black-reclining-couch/6915322404.html
691532165,100,1,https://images.craigslist.org/00303_fJ2Ne1UoMdt_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/west-hollywood-black-leather-couch/6915321659.html
690420372,200,16,https://images.craigslist.org/00e0e_kZAddDIKMUK_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/glendale-great-condition-white-leather/6904203728.html
691308529,100,4,https://images.craigslist.org/00d0d_dXcL0qQlC0X_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-shaped-couch/6913085291.html
691531231,300,1,https://images.craigslist.org/00d0d_bwKcfT8fo6Q_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-sectional-couch/6915312310.html
691531024,600,1,https://images.craigslist.org/00A0A_iwyoWA3OHCh_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/orange-large-couch/6915310243.html
691530899,0,1,https://images.craigslist.org/00S0S_ipcvKgC5Za4_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-leather-couch-make-me-an/6915308994.html
691530815,200,1,https://images.craigslist.org/01515_68BkDQVYc6V_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-leather-couch-storage-pull/6915308156.html
691529279,150,1,https://images.craigslist.org/00r0r_h0HFJMkyoVY_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/glendale-sofa-couch-blue-with/6915292795.html
689675336,200,26,https://images.craigslist.org/00m0m_c4KkLeFSuiT_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/north-hollywood-couch-vintage/6896753360.html
691529935,285,1,https://images.craigslist.org/00404_8NWrE9P7ofF_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-free-deliv-cream-sofa-from/6915299354.html
691530083,650,1,https://images.craigslist.org/00404_hNBl62yYlur_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/glendale-modern-sectional-couch/6915300839.html
691529213,100,1,https://images.craigslist.org/00U0U_hVmIqfxmwXc_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/glendale-sofa-couch-brown/6915292130.html
691206026,600,5,https://images.craigslist.org/00L0L_1NeDa4PU8kC_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-couch-sofa/6912060269.html
691206524,400,5,https://images.craigslist.org/00e0e_tDEesLAbbD_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-west-elm-blue-couch/6912065244.html
691528691,1400,1,https://images.craigslist.org/00h0h_eOBgr3XiaHb_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/south-pasadena-sectional-couch/6915286910.html
691529204,175,1,https://images.craigslist.org/00R0R_jQFWIk9Qvb8_600x450.jpg,https://losangeles.craigslist.org/sfv/fuo/d/canoga-park-comfortable-ethan-allen/6915292047.html
691529020,300,1,https://images.craigslist.org/00909_8dYsfrYfDVp_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/brea-sofa-reclining-couch/6915290200.html
689929611,0,22,https://images.craigslist.org/00J0J_d6uwwIlWouz_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-need-couch-dresser-table/6899296119.html
689929768,0,22,https://images.craigslist.org/00l0l_jMyndYxQdUt_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/beverly-hills-man-and-pickup-light/6899297685.html
691198576,0,5,https://images.craigslist.org/00b0b_2zq3mWHl3yg_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/south-pasadena-couch-coffee-tables/6911985769.html
691528626,115,1,https://images.craigslist.org/00R0R_iNAdRRPSlex_600x450.jpg,https://orangecounty.craigslist.org/fuo/d/anaheim-corner-sectional-couch-good/6915286260.html
691528708,0,1,https://images.craigslist.org/00x0x_k4N2uJEjVPX_600x450.jpg,https://losangeles.craigslist.org/lac/fuo/d/south-pasadena-beautiful-couch-and/6915287089.html
691528640,150,1,https://images.craigslist.org/00505_lKv23ncMlAR_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-sectional-couch/6915286405.html
691002791,235,8,https://images.craigslist.org/00v0v_gMDXi5tzmjZ_600x450.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-willing-to-deliver-gray/6910027915.html
691527791,280,1,https://images.craigslist.org/00u0u_k2ppe9kh7xL_600x450.jpg,https://losangeles.craigslist.org/sgv/fuo/d/west-covina-blue-contemporary-modern/6915277911.html
